ASN,Name,Code
811  ," SSCET", CA
812  ," ROGERS-COMMUNICATIONS", CA
813  ," UUNET-CANADA", US
814  ," UUNET-CANADA", US
815  ," UUNET-CANADA", US
816  ," MOONV6", US
817  ," UUNET-CANADA", US
818  ," DOC-", CA
819  ," LARG-NET", CA
820  ," SSC-299-Z-820", CA
821  ," DISC", CA
822  ," STJOSEPHS-", CA
823  ," UWO-", CA
824  ," GLAXOSMITHKLINE", US
825  ," CFWS-NET", CA
826  ," CRTC-GC-", CA
827  ," ALCAN-", CA
828  ," NLC-BNC-GC-", CA
829  ," SUPER48", CA
830  ," SUPER48", CA
831  ," SYGMA-EXT-OR", CA
832  ," SYGMA-EXT-QR", CA
833  ," -Reserved -", ZZ
834  ," IPXO", US
835  ," -Reserved -", ZZ
836  ," -Reserved -", ZZ
837  ," SSC-299-Z-837", CA
838  ," CANET2-N", CA
839  ," CANET2-N", CA
840  ," CANET2-N", CA
841  ," CANET2-N", CA
842  ," CANET2-N", CA
843  ," VOLTERRA-01", US
844  ," -Reserved -", ZZ
845  ," -Reserved -", ZZ
846  ," -Reserved -", ZZ
847  ," -Reserved -", ZZ
848  ," -Reserved -", ZZ
849  ," -Reserved -", ZZ
850  ," -Reserved -", ZZ
851  ," RISQ-QIX", CA
852  ," TELUS Communications", CA
853  ," -Reserved -", ZZ
854  ," -Reserved -", ZZ
855  ," CANET-N-4", CA
856  ," NBREN", CA
857  ," GONET-N-17", CA
858  ," GONET-N-17", CA
859  ," GONET-N-17", CA
860  ," GONET-N-17", CA
861  ," GONET-N-17", CA
862  ," GONET-N-17", CA
863  ," GONET-N-17", CA
864  ," GONET-N-17", CA
865  ," GONET-N-17", CA
866  ," GONET-N-17", CA
867  ," GONET-N-17", CA
868  ," GONET-N-17", CA
869  ," GONET-N-17", CA
870  ," GONET-N-17", CA
871  ," GONET-N-17", CA
872  ," GONET-N-17", CA
873  ," GONET-N-17", CA
874  ," GONET-N-17", CA
875  ," GONET-N-17", CA
876  ," GONET-N-17", CA
877  ," GONET-N-17", CA
878  ," GONET-N-17", CA
879  ," GONET-N-17", CA
880  ," GONET-N-17", CA
881  ," GONET-N-17", CA
882  ," GONET-N-17", CA
883  ," GONET-N-17", CA
884  ," GONET-N-17", CA
885  ," GONET-N-17", CA
886  ," -Reserved -", ZZ
887  ," -Reserved -", ZZ
888  ," -Reserved -", ZZ
889  ," -Reserved -", ZZ
890  ," -Reserved -", ZZ
891  ," -Reserved -", ZZ
892  ," -Reserved -", ZZ
893  ," -Reserved -", ZZ
894  ," -Reserved -", ZZ
895  ," -Reserved -", ZZ
896  ," -Reserved -", ZZ
897  ," -Reserved -", ZZ
898  ," -Reserved -", ZZ
899  ," -Reserved -", ZZ
900  ," -Reserved -", ZZ
901  ," -Reserved -", ZZ
902  ," -Reserved -", ZZ
903  ," -Reserved -", ZZ
904  ," -Reserved -", ZZ
905  ," -Reserved -", ZZ
906  ," -Reserved -", ZZ
907  ," -Reserved -", ZZ
908  ," -Reserved -", ZZ
909  ," -Reserved -", ZZ
910  ," -Reserved -", ZZ
911  ," -Reserved -", ZZ
912  ," -Reserved -", ZZ
913  ," -Reserved -", ZZ
914  ," -Reserved -", ZZ
915  ," -Reserved -", ZZ
916  ," -Reserved -", ZZ
917  ," -Reserved -", ZZ
918  ," -Reserved -", ZZ
919  ," -Reserved -", ZZ
920  ," -Reserved -", ZZ
921  ," -Reserved -", ZZ
922  ," -Reserved -", ZZ
923  ," -Reserved -", ZZ
924  ," -Reserved -", ZZ
925  ," -Reserved -", ZZ
926  ," -Reserved -", ZZ
927  ," -Reserved -", ZZ
928  ," -Reserved -", ZZ
929  ," -Reserved -", ZZ
930  ," -Reserved -", ZZ
931  ," -Reserved -", ZZ
932  ," -Reserved -", ZZ
933  ," -Reserved -", ZZ
934  ," -Reserved -", ZZ
935  ," -Reserved -", ZZ
936  ," -Reserved -", ZZ
937  ," -Reserved -", ZZ
938  ," -Reserved -", ZZ
939  ," -Reserved -", ZZ
940  ," -Reserved -", ZZ
941  ," -Reserved -", ZZ
942  ," -Reserved -", ZZ
943  ," -Reserved -", ZZ
944  ," -Reserved -", ZZ
945  ," -Reserved -", ZZ
946  ," -Reserved -", ZZ
947  ," -Reserved -", ZZ
948  ," -Reserved -", ZZ
949  ," -Reserved -", ZZ
950  ," -Reserved -", ZZ
951  ," -Reserved -", ZZ
952  ," -Reserved -", ZZ
953  ," -Reserved -", ZZ
954  ," -Reserved -", ZZ
955  ," -Reserved -", ZZ
956  ," -Reserved -", ZZ
957  ," -Reserved -", ZZ
958  ," -Reserved -", ZZ
959  ," -Reserved -", ZZ
960  ," -Reserved -", ZZ
961  ," -Reserved -", ZZ
962  ," -Reserved -", ZZ
963  ," -Reserved -", ZZ
964  ," -Reserved -", ZZ
965  ," -Reserved -", ZZ
966  ," -Reserved -", ZZ
967  ," -Reserved -", ZZ
968  ," -Reserved -", ZZ
969  ," -Reserved -", ZZ
970  ," -Reserved -", ZZ
971  ," -Reserved -", ZZ
972  ," -Reserved -", ZZ
973  ," -Reserved -", ZZ
974  ," -Reserved -", ZZ
975  ," -Reserved -", ZZ
976  ," -Reserved -", ZZ
977  ," -Reserved -", ZZ
978  ," -Reserved -", ZZ
979  ," -Reserved -", ZZ
980  ," -Reserved -", ZZ
981  ," -Reserved -", ZZ
982  ," -Reserved -", ZZ
983  ," -Reserved -", ZZ
984  ," -Reserved -", ZZ
985  ," -Reserved -", ZZ
986  ," -Reserved -", ZZ
987  ," -Reserved -", ZZ
988  ," -Reserved -", ZZ
989  ," -Reserved -", ZZ
990  ," -Reserved -", ZZ
991  ," -Reserved -", ZZ
992  ," -Reserved -", ZZ
993  ," -Reserved -", ZZ
994  ," -Reserved -", ZZ
995  ," -Reserved -", ZZ
996  ," -Reserved -", ZZ
997  ," -Reserved -", ZZ
998  ," -Reserved -", ZZ
999  ," -Reserved -", ZZ
1000 ," -Reserved -", ZZ
1001 ," -Reserved -", ZZ
1002 ," -Reserved -", ZZ
1003 ," -Reserved -", ZZ
1004 ," -Reserved -", ZZ
1005 ," -Reserved -", ZZ
1006 ," -Reserved -", ZZ
1007 ," -Reserved -", ZZ
1008 ," -Reserved -", ZZ
1009 ," -Reserved -", ZZ
1010 ," -Reserved -", ZZ
1011 ," -Reserved -", ZZ
1012 ," -Reserved -", ZZ
1013 ," -Reserved -", ZZ
1014 ," -Reserved -", ZZ
1015 ," -Reserved -", ZZ
1016 ," -Reserved -", ZZ
1017 ," -Reserved -", ZZ
1018 ," -Reserved -", ZZ
1019 ," -Reserved -", ZZ
1020 ," -Reserved -", ZZ
1021 ," -Reserved -", ZZ
1022 ," -Reserved -", ZZ
1023 ," -Reserved -", ZZ
1024 ," -Reserved -", ZZ
1025 ," -Reserved -", ZZ
1026 ," -Reserved -", ZZ
1027 ," -Reserved -", ZZ
1028 ," -Reserved -", ZZ
1029 ," -Reserved -", ZZ
1030 ," -Reserved -", ZZ
1031 ," -Reserved -", ZZ
1032 ," -Reserved -", ZZ
1033 ," -Reserved -", ZZ
1034 ," -Reserved -", ZZ
1035 ," -Reserved -", ZZ
1036 ," -Reserved -", ZZ
1037 ," -Reserved -", ZZ
1038 ," -Reserved -", ZZ
1039 ," -Reserved -", ZZ
1040 ," -Reserved -", ZZ
1041 ," -Reserved -", ZZ
1042 ," -Reserved -", ZZ
1043 ," -Reserved -", ZZ
1044 ," -Reserved -", ZZ
1045 ," -Reserved -", ZZ
1046 ," -Reserved -", ZZ
1047 ," -Reserved -", ZZ
1048 ," -Reserved -", ZZ
1049 ," -Reserved -", ZZ
1050 ," -Reserved -", ZZ
1051 ," -Reserved -", ZZ
1052 ," -Reserved -", ZZ
1053 ," -Reserved -", ZZ
1054 ," -Reserved -", ZZ
1055 ," -Reserved -", ZZ
1056 ," -Reserved -", ZZ
1057 ," -Reserved -", ZZ
1058 ," -Reserved -", ZZ
1059 ," -Reserved -", ZZ
1060 ," -Reserved -", ZZ
1061 ," -Reserved -", ZZ
1062 ," -Reserved -", ZZ
1063 ," -Reserved -", ZZ
1064 ," -Reserved -", ZZ
1065 ," -Reserved -", ZZ
1066 ," -Reserved -", ZZ
1067 ," -Reserved -", ZZ
1068 ," -Reserved -", ZZ
1069 ," -Reserved -", ZZ
1070 ," -Reserved -", ZZ
1071 ," -Reserved -", ZZ
1072 ," -Reserved -", ZZ
1073 ," -Reserved -", ZZ
1074 ," -Reserved -", ZZ
1075 ," -Reserved -", ZZ
1076 ," -Reserved -", ZZ
1077 ," -Reserved -", ZZ
1078 ," -Reserved -", ZZ
1079 ," -Reserved -", ZZ
1080 ," -Reserved -", ZZ
1081 ," -Reserved -", ZZ
1082 ," -Reserved -", ZZ
1083 ," -Reserved -", ZZ
1084 ," -Reserved -", ZZ
1085 ," -Reserved -", ZZ
1086 ," -Reserved -", ZZ
1087 ," -Reserved -", ZZ
1088 ," -Reserved -", ZZ
1089 ," -Reserved -", ZZ
1090 ," -Reserved -", ZZ
1091 ," -Reserved -", ZZ
1092 ," -Reserved -", ZZ
1093 ," -Reserved -", ZZ
1094 ," -Reserved -", ZZ
1095 ," -Reserved -", ZZ
1096 ," -Reserved -", ZZ
1097 ," -Reserved -", ZZ
1098 ," -Reserved -", ZZ
1099 ," -Reserved -", ZZ
1100 ," -Reserved -", ZZ
1101 ," IP-EEND- IP-EEND BV", NL
1102 ," SMEERBOEL- SMEERBOEL BV", NL
1103 ," SURFNET-NL SURFnet, The Netherlands", NL
1104 ," NIKHEF Nikhef", NL
1105 ," SURFNET-L3VPN- SURFnet BV", NL
1106 ," SURFNET- SURFnet BV", NL
1107 ," SURFNET- SURFnet BV", NL
1108 ," SURFNET- SURFnet BV", NL
1109 ," UNI-SALZBURG University of Salzburg", AT
1110 ," University of Innsbruck", AT
1111 ," University of Klagenfurt", AT
1112 ," Montanuniversitaet Leoben", AT
1113 ," TUGNET Technische Universitaet Graz", AT
1114 ," Universitaet Graz", AT
1115 ," Austrian Academy of Sciences", AT
1116 ," MDWNET Universitaet f. Musik und darstellende Kunst Wien", AT
1117 ," BOKU Universitaet fuer Bodenkultur Wien", EU
1118 ," N-Graz", EU
1119 ," ACOnet Testing ", EU
1120 ," ACONET_SERVICES ACOnet Services @ Vienna Internet eXchange", EU
1121 ," VIX-RS VIX Route Server", EU
1122 ," ACONET- for TNC17", EU
1123 ," Technikum Vorarlberg", EU
1124 ," UVA-NL Universiteit van Amsterdam", EU
1125 ," SURF Test Network", NL
1126 ," VANCIS Vancis Advanced ICT Services", EU
1127 ," Unused: was SURFnet Multicast Test N", NL
1128 ," TUDELFT-NL DTO TUDELFT, The Netherlands - ", NL
1129 ," SURFNET- SURFnet BV", NL
1130 ," Unused  was SURFnet VPN TEST N", NL
1131 ," SURFNET- SURFnet BV", NL
1132 ," METEOGROUP- MeteoGroup Nederland B.V.", NL
1133 ," UTWENTE- University Twente", NL
1134 ," KPNM-", NL
1135 ," Veronica Interactive Plaza", EU
1136 ," KPN KPN National", NL
1137 ," UNIP", EU
1138 ," UNUSED", NL
1139 ," AMOLF", NL
1140 ," SIDN", NL
1141 ," TUE-SPACELABS Eindhoven University of Technology", NL
1142 ," WKAPNET Springer Science and Business Media B.V.", NL
1143 ," NOTINUSE- currently not in use", NL
1144 ," SURFNET- SURFnet BV", NL
1145 ," KENNISNET- Kennisnet", NL
1146 ," OS3- OS3", NL
1147 ," MCL- Medisch Centrum Leeuwarden", NL
1148 ," LOFAR- Stichting LOFAR", NL
1149 ," SURFNET- Tijdelijk uitgeleend aan UTWENTE voor onderzoek", NL
1150 ," SURFNET-", NL
1151 ," SURFNET- SURFnet BV", NL
1152 ," SIVON- the Netherlands", NL
1153 ," SURFNET- SURFnet BV", NL
1154 ," SURFNET- SURFnet BV", NL
1155 ," SURFnet5 Test-", NL
1156 ," SURFNET- SURFnet BV", NL
1157 ," SURFNET- SURFnet BV", NL
1158 ," SURFNET- SURFnet BV", NL
1159 ," SURFNET- SURFnet BV", NL
1160 ," SURFNET- SURFnet BV", NL
1161 ," -TUE Technische Universiteit Eindhoven TUe", NL
1162 ," SURFSARA- Science Park 140", NL
1163 ," SURFNET- SURFnet BV", NL
1164 ," SURFNET- SURFnet BV", NL
1165 ," SURFNET- SURFnet BV", NL
1166 ," NETSURF- netSURF BV", NL
1167 ," SURFNET- SURFnet BV", NL
1168 ," SURFNET- SURFnet BV", NL
1169 ," SURFNET- SURFnet BV", NL
1170 ," SURFNET- SURFnet BV", NL
1171 ," SURFNET- SURFnet BV", NL
1172 ," SURFNET- SURFnet BV", NL
1173 ," SURFNET- SURFnet BV", NL
1174 ," SURFNET- SURFnet BV", NL
1175 ," SURFNET- SURFnet BV", NL
1176 ," SURFNET- SURFnet BV", NL
1177 ," SURFNET- SURFnet BV", NL
1178 ," SURFNET- SURFnet BV", NL
1179 ," SURFNET- SURFnet BV", NL
1180 ," SURFNET- SURFnet BV", NL
1181 ," SURFNET- SURFnet BV", NL
1182 ," SURFNET- SURFnet BV", NL
1183 ," SURFNET- SURFnet BV", NL
1184 ," SURFNET- SURFnet BV", NL
1185 ," SURFNET- SURFnet BV", NL
1186 ," SURFNET- SURFnet BV", NL
1187 ," SURFNET- SURFnet BV", NL
1188 ," SURFNET- SURFnet BV", NL
1189 ," SURFNET- SURFnet BV", NL
1190 ," SURFNET-CTIT-QBONE-", NL
1191 ," SURFNET- SURFnet BV", NL
1192 ," SURFNET- SURFnet BV", NL
1193 ," SURFNET- SURFnet BV", NL
1194 ," SURFNET- SURFnet BV", NL
1195 ," SURFNET- SURFnet BV", NL
1196 ," SURFNET- SURFnet BV", NL
1197 ," NETWORKABILITY", IE
1198 ," Unused: was BELSURF", NL
1199 ," SPEELTUIN- SURFnet", NL
1200 ," AMS-IX1", NL
1201 ," N-ODU--", US
1202 ," 1202", US
1203 ," ITALTEL- Italtel Sit", EU
1204 ," SUNYNET-N-", US
1205 ," JKU-LINZ- University Linz", AT
1206 ," PSCNET-HS-", US
1207 ," PSCNET-HS-TEST-", US
1208 ," DNIC--01208", US
1209 ," DNIC--01209", US
1210 ," 3RD-US-ARMY-N", US
1211 ," DNIC--01211", US
1212 ," DNIC--01212", US
1213 ," HEANET", IE
1214 ," COLOEXCHANGE", US
1215 ," ORACLE-NA-", US
1216 ," ORACLE-EUROPE-", US
1217 ," ORACLE-PACRIM-", US
1218 ," NCUBE-BELMONT-", US
1219 ," NCUBE-OREGON-", US
1220 ," INFON-", US
1221 ," N-TELSTRA Telstra Corporation Ltd", AU
1222 ," EPCC-", US
1223 ," AINET-1223", US
1224 ," NCSA-", US
1225 ," NTTA-1225", US
1226 ," CTA-42-1226", US
1227 ," SDSC-TEST1-", US
1228 ," UNINET-NBLOCK", ZA
1229 ," UNINET-NBLOCK", ZA
1230 ," UNINET-NBLOCK", ZA
1231 ," UNINET-NBLOCK", ZA
1232 ," UNINET-NBLOCK", ZA
1233 ," ERX-NDA-N National Space Development Agency", JP
1234 ," FORTUM- Fortum", EU
1235 ," FR-U-1-CRI-RENNES Universite de Rennes1", EU
1236 ," GDIT-2", US
1237 ," KREONET--KR KISTI", KR
1238 ," ICM-MALAYSIA", US
1239 ," SPRINTLINK", US
1240 ," ICM-PACIFIC", US
1241 ," FORTHNET-GR Forthnet", EU
1242 ," PLH-", US
1243 ," DNIC--01243", US
1244 ," AMOCO-", US
1245 ," DET4LAN-", US
1246 ," TLL-WEST", US
1247 ," DNIC-R-01247", US
1248 ," HERE", NL
1249 ," FIVE-COLLEGES-", US
1250 ," ERX-SINGAPORE- NUS Information Technology", SG
1251 ," FUNDACAO DE AMPARO A PESQUISA DO ESTADO SAO PAULO", BR
1252 ," UNMC-", US
1253 ," VEROAUTOSYS- The National Board of Taxation", EU
1254 ," 1254", US
1255 ," SMITHCOLLEGE-", US
1256 ," MSNET-", US
1257 ," TELE2", EU
1258 ," XKL-NET-", US
1259 ," WRAIR-N", US
1260 ," PLE", US
1261 ," NATINST--", US
1262 ," 1262", US
1263 ," 1263", US
1264 ," USACESPK-", US
1265 ," SAINT-MARYS-", US
1266 ," DNIC--01266", US
1267 ," N-WINDTRE IUNET", IT
1268 ," WIND TRE", IT
1269 ," IUNET2-", IT
1270 ," UUNET-DE UUNET Germany", EU
1271 ," experimental GAIPDE", EU
1272 ," Universitaet Konstanz", EU
1273 ," CW Vodafone Group PLC", EU
1274 ," FHG-IT-BIR FhG Institutszentrum Birlinghoven", EU
1275 ," DFN-BWIN-IP DFN-IP service and DFN customer networks", EU
1276 ," DSI-WR-18", US
1277 ," VXCHNGE-", US
1278 ," UNIONCARBIDE-", US
1279 ," MCDOUGL- McDonnell Douglas Information Systems International", EU
1280 ," ISC--1280", US
1281 ," COGENT-1281", US
1282 ," COGENT-1282", US
1283 ," COGENT-1283", US
1284 ," COGENT-1284", US
1285 ," CMC-", US
1286 ," IV01", US
1287 ," PROFESSIONAL-EDUCATION-INSTITUTE", US
1288 ," -Reserved -", ZZ
1289 ," COLGATE-UNIVERSITY", US
1290 ," TELSTRAEUROPELTD-BACKBONE Telstra Europe Ltd", EU
1291 ," DNIC--01291", US
1292 ," Instituto Tecnologico y de Estudios Superiores de Monterrey", MX
1293 ," HPES", US
1294 ," NTTDATA-SERVICES-1", US
1295 ," BGNOGE", US
1296 ," University of Chili", CL
1297 ," CERN1297", CH
1298 ," DNIC--01298", US
1299 ," TWELVE99 Twelve99, Telia Carrier", SE
1300 ," FR-RENATER-R3T2-MARSEILLE Reseau Regional R3T2", EU
1301 ," FR-EDFDPT3 Electricite de France Service National", EU
1302 ," FRANCE-NBLOCK- INRIA", EU
1303 ," FR-IDRIS-ORSAY FR", EU
1304 ," FR-SFINX SFINX Route Servers", EU
1305 ," FR-CICT-TOULOUSE FR", EU
1306 ," FRANCE-NBLOCK- INRIA", EU
1307 ," FR-U-JUSSIEU-PARIS", EU
1308 ," FRANCE-NBLOCK- INRIA", EU
1309 ," FR-RENATER Reseau National de telecommunications pour la Technologie", EU
1310 ," CACI-FED", US
1311 ," BARRA-NET-", US
1312 ," VA-TECH-", US
1313 ," ADOBE1--", US
1314 ," DNIC--01314", US
1315 ," IPFS", US
1316 ," 1316", US
1317 ," DNIC--01317", US
1318 ," ICRFNET- Imperial Cancer Research Fund", EU
1319 ," DNIC--01319", US
1320 ," DNIC--1320", US
1321 ," ANSBB-NNET-1", US
1322 ," ANSBB-NNET-1", US
1323 ," ANSBB-NNET-1", US
1324 ," ANSBB-NNET-1", US
1325 ," ANSBB-NNET-1", US
1326 ," ANSBB-NNET-1", US
1327 ," ANSBB-NNET-1", US
1328 ," ANSBB-NNET-1", US
1329 ," ANSBB-NNET-1", US
1330 ," ANSBB-NNET-1", US
1331 ," ANSBB-NNET-1", US
1332 ," ANSBB-NNET-1", US
1333 ," ANSBB-NNET-1", US
1334 ," ANSBB-NNET-1", US
1335 ," ANSBB-NNET-1", US
1336 ," ANSBB-NNET-1", US
1337 ," ANSBB-NNET-1", US
1338 ," ANSBB-NNET-1", US
1339 ," ANSBB-NNET-1", US
1340 ," ANSBB-NNET-1", US
1341 ," ROCKWELLCOLLINS-", US
1342 ," Fujitsu Invia Finland IP-network", EU
1343 ," NIMB", US
1344 ," DNIC--01344", US
1345 ," DNIC--01345", US
1346 ," DNIC--01346", US
1347 ," VOYANT-LAB", US
1348 ," CA-DOTNET-", US
1349 ," RADIANZ--1349", US
1350 ," SEARSNET-", US
1351 ," UVM-EDU-", US
1352 ," SISSA-1- Scuola Internazionale Sup. di Studi Avanzati", EU
1353 ," SISSA-2- Scuola Internazionale Sup. di Studi Avanzati", EU
1354 ," NEXT-N-", US
1355 ," ABELSONTAYLOR", US
1356 ," N-55WATER", US
1357 ," ORYX-ENERGY-", US
1358 ," HNSNET-", US
1359 ," INPO", US
1360 ," MEWS-04", US
1361 ," DNIC--01361", US
1362 ," DNIC--01362", US
1363 ," DNIC--01363", US
1364 ," DNIC--01364", US
1365 ," DNIC--01365", US
1366 ," DNIC--01366", US
1367 ," DNIC--01367", US
1368 ," DNIC--01368", US
1369 ," DNIC--01369", US
1370 ," DNIC--01370", US
1371 ," DNIC--01371", US
1372 ," DNIC--01372", US
1373 ," DNIC--01373", US
1374 ," DNIC--01374", US
1375 ," DNIC--01375", US
1376 ," DNIC--01376", US
1377 ," DNIC--01377", US
1378 ," IBEL", US
1379 ," SYBE365", US
1380 ," MCVEAN", US
1381 ," ANSBB-NNET-2", US
1382 ," ANSBB-NNET-2", US
1383 ," ANSBB-NNET-2", US
1384 ," ANSBB-NNET-2", US
1385 ," ANSBB-NNET-2", US
1386 ," ANSBB-NNET-2", US
1387 ," ANSBB-NNET-2", US
1388 ," ANSBB-NNET-2", US
1389 ," ANSBB-NNET-2", US
1390 ," ANSBB-NNET-2", US
1391 ," ANSBB-NNET-2", US
1392 ," ANSBB-NNET-2", US
1393 ," ANSBB-NNET-2", US
1394 ," ANSBB-NNET-2", US
1395 ," ANSBB-NNET-2", US
1396 ," T2-JC-AN", US
1397 ," T2-JC-CFE", US
1398 ," T2-JC-PN", US
1399 ," T2-CT-CN", US
1400 ," T2-CT-C", US
1401 ," DBI-CMH1", US
1402 ," T2-CT-PFE", US
1403 ," EBOX", CA
1404 ," VERTICALRESPONSE", US
1405 ," LIONAPPAREL", US
1406 ," MOTOROLA-MOBILITY", US
1407 ," QUOTEMEDIA", US
1408 ," CCB-", US
1409 ," CATAPULSION-1", US
1410 ," CELLONE-IP", US
1411 ," CHRISTOPHER-NEWPORT-UNIVERSITY", US
1412 ," GRVYUS-PIT-A", US
1413 ," -SBARRO", US
1414 ," N1", US
1415 ," CHNETWORK", US
1416 ," CHICAGO-PUBLIC-SCHOOLS", US
1417 ," WARNACO-MILFORD", US
1418 ," MATE1-", CA
1419 ," SELERITY", US
1420 ," STL-C9D", US
1421 ," WANSECURITY", US
1422 ," MEDIA6-N", US
1423 ," CARSON-RTCA", US
1424 ," MOTOROLA-MOBILITY", US
1425 ," ELLICOTT-CITY-CABLE-WAVERLY", US
1426 ," LIGHTWAVENET", US
1427 ," ALION20706", US
1428 ," DRW-HOLDINGS", US
1429 ," ARG", US
1430 ," BB0-BOSTON", US
1431 ," ALLCONET", US
1432 ," AC--1", US
1433 ," -Reserved -", ZZ
1434 ," DWIM-590", US
1435 ," N-NWML-2", US
1436 ," HACKENSACK-MERIDIAN-HEALTH", US
1437 ," VISONEX-LLC", US
1438 ," PIONEER-STATE-MUTUAL-INSURANCE", US
1439 ," SBISD", US
1440 ," ALFORD-MEDIA-SERVICES-DAL-TX", US
1441 ," 360-COMMUNICATIONS", US
1442 ," NSISL", US
1443 ," SUPERCOOPER01", US
1444 ," VCPI-N-1", US
1445 ," MILLIMAN", US
1446 ," TPC-1", US
1447 ," CHIPOTLE-MEXICAN-GRILL-INC", US
1448 ," UNITED-BROADBAND", US
1449 ," PAYPAL-CORP", US
1450 ," DNIC--01450", US
1451 ," DNIC-BLK-01451-01456", US
1452 ," DNIC-BLK-01451-01456", US
1453 ," DNIC-BLK-01451-01456", US
1454 ," DNIC-BLK-01451-01456", US
1455 ," DNIC-BLK-01451-01456", US
1456 ," DNIC-BLK-01451-01456", US
1457 ," DNIC--01457", US
1458 ," DNIC-BLK-01458-01460", US
1459 ," DNIC-BLK-01458-01460", US
1460 ," DNIC-BLK-01458-01460", US
1461 ," DNIC--01461", US
1462 ," DNIC-BLK-01462-01463", US
1463 ," DNIC-BLK-01462-01463", US
1464 ," DNIC-BLK-01464-01465", US
1465 ," DNIC-BLK-01464-01465", US
1466 ," DNIC--01466", US
1467 ," DNIC-BLK-01467-01468", US
1468 ," DNIC-BLK-01467-01468", US
1469 ," DNIC-BLK-01469-01470", US
1470 ," DNIC-BLK-01469-01470", US
1471 ," DNIC-BLK-01471-01472", US
1472 ," DNIC-BLK-01471-01472", US
1473 ," DNIC--01473", US
1474 ," DNIC-BLK-01474-01477", US
1475 ," DNIC-BLK-01474-01477", US
1476 ," DNIC-BLK-01474-01477", US
1477 ," DNIC-BLK-01474-01477", US
1478 ," DNIC-BLK-01478-01479", US
1479 ," DNIC-BLK-01478-01479", US
1480 ," DNIC--01480", US
1481 ," CTNOSC-N-1481", US
1482 ," DNIC--01482", US
1483 ," DNIC--01483", US
1484 ," DNIC--01484", US
1485 ," DNIC--01485", US
1486 ," DNIC-BLK-01486-01487", US
1487 ," DNIC-BLK-01486-01487", US
1488 ," DNIC-BLK-01488-01489", US
1489 ," DNIC-BLK-01488-01489", US
1490 ," 20THSUPCOM", US
1491 ," DNIC--01491", US
1492 ," DNIC-BLK-01492-01493", US
1493 ," DNIC-BLK-01492-01493", US
1494 ," DNIC-BLK-01494-01495", US
1495 ," DNIC-BLK-01494-01495", US
1496 ," DNIC-BLK-01496-01497", US
1497 ," DNIC-BLK-01496-01497", US
1498 ," DNIC-BLK-01498-01499", US
1499 ," DNIC-BLK-01498-01499", US
1500 ," DNIC-BLK-01500-01502", US
1501 ," DNIC-BLK-01500-01502", US
1502 ," DNIC-BLK-01500-01502", US
1503 ," DNIC--01503", US
1504 ," DNIC--01504", US
1505 ," DNIC--01505", US
1506 ," WOOD-", US
1507 ," DNIC--01507", US
1508 ," DNIC--01508", US
1509 ," DNIC-BLK-01509-01510", US
1510 ," DNIC-BLK-01509-01510", US
1511 ," DNIC--01511", US
1512 ," CTNOSC-N-1512", US
1513 ," DNIC-BLK-01513-01518", US
1514 ," DNIC-BLK-01513-01518", US
1515 ," DNIC-BLK-01513-01518", US
1516 ," DNIC-BLK-01513-01518", US
1517 ," DNIC-BLK-01513-01518", US
1518 ," DNIC-BLK-01513-01518", US
1519 ," DNIC--01519", US
1520 ," DNIC--01520", US
1521 ," DNIC--01521", US
1522 ," DNIC-BLK-01522-01526", US
1523 ," DNIC-BLK-01522-01526", US
1524 ," DNIC-BLK-01522-01526", US
1525 ," DNIC-BLK-01522-01526", US
1526 ," DNIC-BLK-01522-01526", US
1527 ," DNIC--01527", US
1528 ," DNIC--01528", US
1529 ," DNIC-BLK-01529-01530", US
1530 ," DNIC-BLK-01529-01530", US
1531 ," DNIC--01531", US
1532 ," DNIC--01532", US
1533 ," DNIC--01533", US
1534 ," DNIC-BLK-01534-01546", US
1535 ," DNIC-BLK-01534-01546", US
1536 ," DNIC-BLK-01534-01546", US
1537 ," DNIC-BLK-01534-01546", US
1538 ," DNIC-BLK-01534-01546", US
1539 ," DNIC-BLK-01534-01546", US
1540 ," DNIC-BLK-01534-01546", US
1541 ," DNIC-BLK-01534-01546", US
1542 ," DNIC-BLK-01534-01546", US
1543 ," DNIC-BLK-01534-01546", US
1544 ," DNIC-BLK-01534-01546", US
1545 ," DNIC-BLK-01534-01546", US
1546 ," DNIC-BLK-01534-01546", US
1547 ," IDK-NETWORK", MD
1548 ," DNIC-BLK-01548-01549", US
1549 ," DNIC-BLK-01548-01549", US
1550 ," DNIC-BLK-01550-01601", US
1551 ," DNIC-BLK-01550-01601", US
1552 ," DNIC-BLK-01550-01601", US
1553 ," DNIC-BLK-01550-01601", US
1554 ," DNIC-BLK-01550-01601", US
1555 ," DNIC-BLK-01550-01601", US
1556 ," DNIC-BLK-01550-01601", US
1557 ," DNIC-BLK-01550-01601", US
1558 ," DNIC-BLK-01550-01601", US
1559 ," DNIC-BLK-01550-01601", US
1560 ," DNIC-BLK-01550-01601", US
1561 ," DNIC-BLK-01550-01601", US
1562 ," DNIC-BLK-01550-01601", US
1563 ," DNIC-BLK-01550-01601", US
1564 ," DNIC-BLK-01550-01601", US
1565 ," DNIC-BLK-01550-01601", US
1566 ," DNIC-BLK-01550-01601", US
1567 ," DNIC-BLK-01550-01601", US
1568 ," DNIC-BLK-01550-01601", US
1569 ," DNIC-BLK-01550-01601", US
1570 ," DNIC-BLK-01550-01601", US
